name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
U Tří Líp,49.1355209,15.6731215,0.0750809982419014,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Mařenka,49.1706852,15.7029641,0.07375724613666534,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
František,49.1410079,15.6484124,0.07116271555423737,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.5238996,15.2096996,0.10641541332006454,Modrá (Mírné znečištění),Jihlava,Unknown
Vřesník - přehrada,49.5298088,15.242546,0.10487852245569229,Modrá (Mírné znečištění),Jihlava,Unknown
Vřesník - přehrada,49.5299259,15.2428464,0.10487852245569229,Modrá (Mírné znečištění),Jihlava,Unknown
Stvořidla,49.6659199,15.3354483,0.10335016250610352,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7213768,14.9562973,0.13575716316699982,Modrá (Mírné znečištění),Jihlava,Unknown
Rozhledna Babka,49.7586113,15.09864,0.140074223279953,Modrá (Mírné znečištění),Jihlava,Unknown
Rozhledna Babka,49.7585665,15.0987268,0.140074223279953,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.776914,15.0271043,0.1290910542011261,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.616238,15.3941483,0.10897915810346603,Modrá (Mírné znečištění),Jihlava,Unknown
Hubertova Vyhlídka,49.1649064,15.5608203,0.06724444776773453,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.4977448,15.832349,0.0989476814866066,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3042479,16.2580969,0.13688667118549347,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2992802,16.1617445,0.1251988708972931,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2995318,16.161919,0.1251988708972931,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3203606,16.0875398,0.14222654700279236,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3206144,16.0877758,0.14222654700279236,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4117004,15.724095,0.14716356992721558,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4119906,15.7241312,0.14716356992721558,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.5859822,15.2562821,0.09461165964603424,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.5857631,15.2559563,0.09461165964603424,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7833752,14.9303991,0.12733346223831177,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7834948,14.9308028,0.12733346223831177,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6773119,15.1155668,0.11979494243860245,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6773649,15.1160161,0.11979494243860245,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7286748,15.0460077,0.1252722591161728,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7285724,15.0456088,0.1252722591161728,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6102511,15.1458717,0.09708220511674881,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6099956,15.1457511,0.09708220511674881,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.515703,15.4227548,0.14304080605506897,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.5153938,15.4228514,0.14304080605506897,Modrá (Mírné znečištění),Jihlava,Unknown
Sokolohrady,49.7147613,15.7137165,0.1191708892583847,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1792031,15.4677015,0.14405156672000885,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1799151,15.4681787,0.14405156672000885,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1525959,15.7830784,0.09718721359968185,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4295511,16.0125937,0.10615875571966171,Modrá (Mírné znečištění),Jihlava,Unknown
"Tis, u kapličky",49.7127885,15.4883433,0.0876399353146553,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.157843,15.8033611,0.11003992706537247,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1578126,15.8043984,0.11003992706537247,Modrá (Mírné znečištění),Jihlava,Unknown
Strom života - památník 100 let Republiky,49.5361789,16.0125974,0.12570181488990784,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.0775027,15.4435991,0.15676911175251007,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.075064,15.4453734,0.15676911175251007,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3085977,15.2934593,0.08244600147008896,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3324651,15.8795618,0.09935217350721359,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4073101,16.0973337,0.11379938572645187,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7852133,14.8558011,0.14306774735450745,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.01974,15.5686649,0.15803474187850952,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.355898,16.3496754,0.1520197093486786,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3594235,16.3009603,0.12055093795061111,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3612456,16.3015105,0.12055093795061111,Modrá (Mírné znečištění),Jihlava,Unknown
Ločarův kámen,49.5458665,15.5409313,0.12690326571464539,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2670127,15.5204984,0.08475178480148315,Modrá (Mírné znečištění),Jihlava,Unknown
"Zruč nad Sázavou, rozhledna Babka",49.75506,15.10063,0.13875029981136322,Modrá (Mírné znečištění),Jihlava,Unknown
"Zruč nad Sázavou, rozhledna Babka",49.7555,15.10057,0.13875029981136322,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1373501,15.5726267,0.06731762737035751,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.1042908,15.4162039,0.10184696316719055,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1032428,15.4150699,0.10987041890621185,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1038316,15.4170276,0.12144646793603897,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4172109,16.0598825,0.10888594388961792,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4172182,16.0573871,0.10991188883781433,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1882462,15.3185947,0.07722575217485428,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.4334893,14.9043712,0.07913625240325928,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.4334924,14.9043502,0.07913625240325928,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.4286835,15.0868268,0.07818418741226196,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.4286862,15.0868004,0.07818418741226196,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.3482045,15.1366493,0.07400842010974884,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.3481953,15.1366281,0.07400842010974884,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.1401018,15.3320051,0.07057983428239822,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Pochopova skála,49.3506946,16.2836869,0.11748486012220383,Modrá (Mírné znečištění),Jihlava,Unknown
Pochopova skála,49.3505487,16.283479,0.11748486012220383,Modrá (Mírné znečištění),Jihlava,Unknown
Sochorská skála,49.3640912,16.282905,0.11101548373699188,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2167151,15.3823934,0.07259780168533325,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.1510026,15.3371935,0.06989318877458572,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.7532601,15.0203444,0.1366947889328003,Modrá (Mírné znečištění),Jihlava,Unknown
Vřesník,49.5343005,15.249677,0.10487852245569229,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.0177468,15.5688254,0.15803474187850952,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.0191863,15.5685019,0.15803474187850952,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3694117,16.1574621,0.10536812245845795,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1861147,15.204043,0.08161193877458572,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1798451,15.2208125,0.07995014637708664,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.2587795,15.2542495,0.10404820740222931,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2128011,15.3277425,0.0656813308596611,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.2151396,15.3404033,0.0656813308596611,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.109527,15.4478221,0.10331282764673233,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1017284,15.447098,0.12164120376110077,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1462474,15.5431545,0.07032866775989532,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.194369,16.0095028,0.11896254122257233,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.1821673,15.4312659,0.12473475188016891,Modrá (Mírné znečištění),Jihlava,Unknown
U Spáleného mostu,49.2759458,15.7779202,0.12106571346521378,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3373411,15.7411216,0.10610350221395493,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2130663,16.2314522,0.15933005511760712,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2556144,15.7213032,0.09871464967727661,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.378988,16.2615866,0.11042627692222595,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.0967231,15.8892206,0.14080101251602173,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7868641,14.8411056,0.13951539993286133,Modrá (Mírné znečištění),Jihlava,Unknown
fotopoint,49.2917445,15.4891724,0.15678603947162628,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6767798,15.3126015,0.10726844519376755,Modrá (Mírné znečištění),Jihlava,Unknown
vyhlídka Vejdoch,49.5361153,16.0127055,0.12570181488990784,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2703785,15.2312568,0.13601218163967133,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2738888,15.7570345,0.10959282517433167,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4767278,15.4877792,0.1257467418909073,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.4751978,15.488888,0.1257467418909073,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.2243631,15.3367514,0.06443141400814056,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.2201608,15.3358731,0.0656813308596611,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.2100172,15.3031051,0.07437008619308472,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.2015094,15.3186408,0.07468098402023315,Tmavě modrá (Slabé znečištění),Jihlava,Unknown
Unnamed POI,49.3057565,16.03765,0.1348203718662262,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.5158303,15.2023848,0.09721799939870834,Modrá (Mírné znečištění),Jihlava,Unknown
Rozhledna Mařenka a podhledna,49.1893659,15.7258071,0.0919262021780014,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7249454,15.2697262,0.10563743859529495,Modrá (Mírné znečištění),Jihlava,Unknown
Vyhlídka na Šmahlířce,49.3813675,15.3564893,0.08880487084388733,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.376717,15.3975609,0.09112925827503204,Modrá (Mírné znečištění),Jihlava,Unknown
Amorova vyhlídka,49.355165,16.3491562,0.1520197093486786,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3556417,16.3494531,0.1520197093486786,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7782887,15.0293923,0.1290910542011261,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.783684,15.0251637,0.1263379156589508,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7825331,15.0263185,0.1263379156589508,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7782789,15.0293826,0.1290910542011261,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7836884,15.0251613,0.1263379156589508,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.7825589,15.0263224,0.1263379156589508,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.6112047,15.4126682,0.11197734624147415,Modrá (Mírné znečištění),Jihlava,Unknown
Unnamed POI,49.3336262,15.726001,0.10696201771497726,Modrá (Mírné znečištění),Jihlava,Unknown
Parkoviště B - rozhledna Špulka,49.7922688,14.832501,0.14155927300453186,Modrá (Mírné znečištění),Jihlava,Unknown
"Bohdaneč, rozhledna Bohdanka",49.7839709,15.2295841,0.09039328247308731,Modrá (Mírné znečištění),Jihlava,Unknown
Rozhledna Bohdanka,49.7831858,15.2315199,0.09039328247308731,Modrá (Mírné znečištění),Jihlava,Unknown
Parkoviště A - rozhledna Špulka,49.7869793,14.8330516,0.13906975090503693,Modrá (Mírné znečištění),Jihlava,Unknown
Parkoviště B - rozhledna Špulka,49.79213,14.832465,0.14155927300453186,Modrá (Mírné znečištění),Jihlava,Unknown
Vysoký kámen,50.3005798,12.4080543,0.09396862983703613,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3753828,12.9096273,0.13749784231185913,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Rozhledna Stráž u Aše,50.2278399,12.2719715,0.12194061279296875,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.2054525,12.9635908,0.1331830471754074,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.0663493,12.7465773,0.08075425773859024,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.0882554,12.8387128,0.10775814205408096,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,49.9686241,12.501478,0.06506216526031494,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Tobiášův vrch (rozhledna),50.1325549,13.4959721,0.08398547768592834,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.0141387,12.6335223,0.10916303843259811,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Lohhauser,49.9343541,12.5337002,0.0627993568778038,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3573544,12.8488873,0.11595230549573898,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Vyhlídka Hartwiga Rupperta,50.1007096,12.7895614,0.1076182872056961,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3332792,12.7898838,0.12446410208940506,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3340629,12.8125271,0.12446410208940506,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Objekt MV - Balková,50.0826912,13.3012219,0.07130340486764908,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Unnamed POI,49.9706717,12.7712649,0.10815201699733734,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3204238,12.8444183,0.15831822156906128,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,49.9617122,12.966431,0.05263209342956543,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Rogalová rampa,50.3616117,13.1703981,0.12993106245994568,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,49.9428447,12.477276,0.05950471758842468,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Unnamed POI,49.9467713,12.4743288,0.06056732311844826,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Olověný vrch,50.3674828,12.5115306,0.11310028284788132,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.1470384,12.2813896,0.1334342062473297,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Chlumská hora,49.9997037,13.2321274,0.07801762223243713,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Bučina rozhledna odbočka,50.2547729,12.9932919,0.13667725026607513,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Chlumská hora,50.0054786,13.2052806,0.06161544471979141,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Hadí hora,50.3846159,12.9346919,0.11119364947080612,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.1211741,13.3112714,0.08932874351739883,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.4319915,12.7529496,0.10542887449264526,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3304621,12.5297424,0.1447892189025879,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,49.8809607,12.7992694,0.08806317299604416,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.0985108,13.3699034,0.07755870372056961,Tmavě modrá (Slabé znečištění),Karlovy Vary,Unknown
Unnamed POI,50.405764,12.9256039,0.10535465180873871,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Vochlice rozhledna,50.1520912,13.316428,0.08402175456285477,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.372082,12.9273993,0.13397282361984253,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3513516,12.9340096,0.15662705898284912,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3741486,12.9150825,0.13749784231185913,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.2542767,12.9928035,0.13667725026607513,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Tisovský vrch – rozhledna,50.3464444,12.7411788,0.1185215413570404,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3599654,12.933335,0.15221518278121948,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3494571,12.9274022,0.15714673697948456,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3499588,12.9093166,0.14425024390220642,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Vyhlídka pod Liščím vrchem,50.2825046,12.9998318,0.15003702044487,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Unnamed POI,50.3728407,13.1466993,0.14783822000026703,Modrá (Mírné znečištění),Karlovy Vary,Unknown
Vyhlídkový altán,49.9017553,12.780793,0.10036378353834152,Modrá (Mírné znečištění),Karlovy Vary,Unknown
